partID,productLine,prodCategory
part127d99a,line49,Liquids
part1283ac6,line55,SpareParts
part128840,linec1,Marketables
part12884e5,line55,SpareParts
part12941d0,line49,Liquids
part129b28b,linec1,Marketables
part129de1f,line55,SpareParts
part129fa4d,line55,SpareParts
part12a98c1,line4c,Liquids
part12b1cc5,linec1,Marketables
part12b1f0a,line55,SpareParts
part12b8cc5,lined6,Liquids
part12bce84,linea3,Marketables
part12be6b5,lined6,Liquids
part12c7dfa,line55,SpareParts
part12caad3,line9b,Machines
part12cd6c5,linec1,Marketables
part12d1423,line55,SpareParts
part12d2c9,line9b,Machines
part12de668,line55,SpareParts
part12e29af,linec1,Marketables
part12ecf36,line2f,Machines
part12f13b,linea3,Marketables
part12f9e95,line55,SpareParts
part12ff6a6,linea3,Marketables
part1309a89,line55,SpareParts
part130a87,linec1,Marketables
part130a984,line4c,Liquids
part130d7ba,lined6,Liquids
part132140,linec1,Marketables
part1325e91,line49,Liquids
part13288fe,linef3,Machines
part132b0cf,linea3,Marketables
part132c950,linea3,Marketables
part134518a,line60,Machines
part134b85e,line55,SpareParts
part134b949,linec1,Marketables
part134f6c5,line55,SpareParts
part1350382,linea3,Marketables
part135752f,line60,Machines
part13592a1,line55,SpareParts
part135f5cf,line49,Liquids
part136bb20,line55,SpareParts
part136dfb1,line49,Liquids
part1385517,line55,SpareParts
part1386a41,line9b,Machines
part138bf53,lineb8,Machines
part13a370d,line60,Machines
part13ad0d7,line2f,Machines
part13b2dec,line49,Liquids
part13b7493,line7a,Machines
part13b8826,linec1,Marketables
part13d508a,linec1,Marketables
part13dcf9c,linec1,Marketables
part13eb8b5,line49,Liquids
part13f215a,line55,SpareParts
part13f3019,linea3,Marketables
part13f9f4f,line55,SpareParts
part13fa1d4,line5f,Machines
part13ff345,line55,SpareParts
part1408117,line55,SpareParts
part140a365,linea3,Marketables
part1416686,linea3,Marketables
part1417488,linea3,Marketables
part1418240,lined6,Liquids
part141bb7e,line55,SpareParts
part1421163,line94,Machines
part1423d77,line4b,Machines
part142930,linec1,Marketables
part142b4aa,line55,SpareParts
part142d4c1,line49,Liquids
part14476d1,line4c,Liquids
part144dd20,linec1,Marketables
part145100d,linea3,Marketables
part1458cae,lined6,Liquids
part1460b3a,linea3,Marketables
part14722fb,linea3,Marketables
part147cc2d,line55,SpareParts
part147ce19,line55,SpareParts
part147e15,line60,Machines
part148266b,line2f,Machines
part1489fc7,lined6,Liquids
part148c98b,line55,SpareParts
part1491cd1,linec1,Marketables
part1497c7d,line4b,Machines
part149c266,lined6,Liquids
part14a3014,line55,SpareParts
part14a5d24,linea3,Marketables
part14a70fa,line49,Liquids
part14ac8b7,line55,SpareParts
part14b027e,line55,SpareParts
part14b91a0,line55,SpareParts
part14b925a,linea3,Marketables
part14ba2e3,line49,Liquids
part14bf5f2,line55,SpareParts
part14c4077,line94,Machines
part14d2d15,line49,Liquids
part14db950,line49,Liquids
part14dd41c,line49,Liquids
part14e0604,lined6,Liquids
part14e5120,line49,Liquids
part14e716,linea3,Marketables
part14e90aa,line55,SpareParts
part14ec07f,linec1,Marketables
part14ed454,linea3,Marketables
part14f1af1,lined6,Liquids
part1500817,line6d,Machines
part1503985,line55,SpareParts
part1505890,line49,Liquids
part1509725,linea3,Marketables
part150c0a9,line6d,Machines
part1511477,line55,SpareParts
part15126ff,linea3,Marketables
part151c5e0,line55,SpareParts
part153400a,line55,SpareParts
part1537ac5,line39,Machines
part154365b,linec1,Marketables
part15541ff,linec1,Marketables
part156d730,lined6,Liquids
part156d94e,lined6,Liquids
part1577914,line55,SpareParts
part157e817,line61,Machines
part1588302,line55,SpareParts
part158ee8c,lined6,Liquids
part1590435,linea3,Marketables
part159e9dd,line49,Liquids
part15a4384,line55,SpareParts
part15af24b,lined6,Liquids
part15b7c2a,linec1,Marketables
part15b88ef,linea3,Marketables
part15b8d93,lined6,Liquids
part15ba29d,lined6,Liquids
part15baa17,lined6,Liquids
part15ca2b5,line55,SpareParts
part15d0d98,linea3,Marketables
part15d555c,line55,SpareParts
part15d6e45,line4b,Machines
part15d80f0,line6d,Machines
part15e1b9e,line49,Liquids
part15e6b24,linea3,Marketables
part15eae56,linea3,Marketables
part15ef041,line55,SpareParts
part15fc732,line49,Liquids
part15feb21,linec1,Marketables
part1604001,linea3,Marketables
part160907c,line56,Machines
part160b728,line49,Liquids
part1610b7a,line9b,Machines
part1611dae,linea3,Marketables
part16160c3,line49,Liquids
part161ccd0,linea3,Marketables
part162cab2,line9b,Machines
part16311e5,linea3,Marketables
part16365e9,line6d,Machines
part164541f,line55,SpareParts
part1645484,linec1,Marketables
part16476ae,lined6,Liquids
part165dcda,linea3,Marketables
part166241,linec1,Marketables
part1664f00,lineb8,Machines
part166dff3,line55,SpareParts
part166fae6,linea3,Marketables
part1670f16,line55,SpareParts
part1677210,line55,SpareParts
part1677999,line55,SpareParts
part168372c,line55,SpareParts
part16870cb,linec1,Marketables
part168c769,line49,Liquids
part168cf37,lined6,Liquids
part168febd,linea3,Marketables
part169847f,linea3,Marketables
part1699899,lined6,Liquids
part16b4d66,linec1,Marketables
part16ba9f0,linea3,Marketables
part16bba1d,line49,Liquids
part16c0972,line49,Liquids
part16c5b4,line55,SpareParts
part16c88c7,line9b,Machines
part16d24b7,lined6,Liquids
part16d5f38,line4b,Machines
part16db094,line4b,Machines
part170c536,line55,SpareParts
part1714f7e,lined6,Liquids
part1718b4,line55,SpareParts
part171a01d,line9b,Machines
part171ec0,linea3,Marketables
part1725116,linea3,Marketables
part1733374,lineb8,Machines
part1737d55,linea3,Marketables
part173ac2b,linea3,Marketables
part173af9b,line4c,Liquids
part173bca9,lineb8,Machines
part173e218,line55,SpareParts
part173fb40,line5f,Machines
part1742915,linea3,Marketables
part174b04f,line2f,Machines
part175118,linec1,Marketables
part175309d,linec1,Marketables
part17546e8,line39,Machines
part1754c60,linec1,Marketables
part175a5f,linec1,Marketables
part175b1ea,linec1,Marketables
part176538d,linea3,Marketables
part176bd5,lined6,Liquids
part17743b9,line4c,Liquids
part17755c2,linec1,Marketables
part17834c6,linea3,Marketables
part178dd4c,linec1,Marketables
part178eb3,line55,SpareParts
part1791a58,lined6,Liquids
part1794d,line55,SpareParts
part179ae06,line2f,Machines
part179c90b,linea3,Marketables
part179ec93,linea3,Marketables
part17a653d,line60,Machines
part17a806d,linec1,Marketables
part17aa089,line4b,Machines
part17ab45f,line61,Machines
part17b2264,line55,SpareParts
part17b5866,linea3,Marketables
part17ba91d,line55,SpareParts
part17ca3d9,linea3,Marketables
part17ca7f2,linea3,Marketables
part17cb606,linec1,Marketables
part17d3d9d,linea3,Marketables
part17e3cb2,line4c,Liquids
part17e7763,line55,SpareParts
part17eb42a,linea3,Marketables
part17ef3d9,line55,SpareParts
part17f3c74,linea3,Marketables
part17f444c,lined6,Liquids
part17f9fb0,lined6,Liquids
part180a16b,line49,Liquids
part180d049,line55,SpareParts
part1814492,line55,SpareParts
part18182df,linea3,Marketables
part181d7b9,line9b,Machines
part182054b,lined6,Liquids
part182f148,linec1,Marketables
part1844559,linec1,Marketables
part185eb9a,line49,Liquids
part1860f43,line6d,Machines
part186314f,linea3,Marketables
part1869eee,line49,Liquids
part186af5a,linec1,Marketables
part187220d,line4c,Liquids
part1879282,linec1,Marketables
part187c4e4,linea3,Marketables
part187d445,linea3,Marketables
part187e588,line49,Liquids
part18841e1,line55,SpareParts
part18845b8,linea3,Marketables
part188da47,linea3,Marketables
part188e543,linea3,Marketables
part189ad86,line55,SpareParts
part189ef1,line49,Liquids
part18a71f9,line7a,Machines
part18aef7a,line39,Machines
part18afafb,line49,Liquids
part18b2802,line4b,Machines
part18b6cfc,linea3,Marketables
part18b8cb2,line2f,Machines
part18c6642,linea3,Marketables
part18c7084,line9b,Machines
part18c98f0,line55,SpareParts
part18c9d01,lined6,Liquids
part18ca2,line55,SpareParts
part18d7c60,line55,SpareParts
part18d8e1b,linea3,Marketables
part18e8315,line55,SpareParts
part18e9534,linec1,Marketables
part18eed2c,linea3,Marketables
part18f721e,line55,SpareParts
part19096,line94,Machines
part1915d2c,linea3,Marketables
part1923422,line2f,Machines
part1924874,linea3,Marketables
part192aada,line55,SpareParts
part192edc8,linec1,Marketables
part1931a8c,line55,SpareParts
part193962f,lined6,Liquids
part193b742,line9b,Machines
part1940d5c,line7a,Machines
part1941d90,line55,SpareParts
part1946c37,linea3,Marketables
part1953694,linec1,Marketables
part1953f9c,line7a,Machines
part196223,line4c,Liquids
part1968623,line55,SpareParts
part1976719,lined6,Liquids
part1978a66,linea3,Marketables
part197a197,line49,Liquids
part197f0cf,linea3,Marketables
part1983cbd,line55,SpareParts
part198d6c2,line49,Liquids
part199a969,line6d,Machines
part199ff53,lined6,Liquids
part19a044b,line6d,Machines
part19a389e,line55,SpareParts
part19a991e,linec1,Marketables
part19aab29,line49,Liquids
part19ac437,lined6,Liquids
part19b41db,linea3,Marketables
part19ba09b,line55,SpareParts
part19bc617,line55,SpareParts
part19c0015,line55,SpareParts
part19c6b2d,lined6,Liquids
part19d1c03,line4c,Liquids
part19dceb5,line55,SpareParts
part19e99e7,line49,Liquids
part1a04182,lined6,Liquids
part1a0a57e,linec1,Marketables
part1a1663c,line55,SpareParts
part1a1e2ba,line49,Liquids
part1a20513,line4b,Machines
part1a22e87,line49,Liquids
part1a26ec9,lined6,Liquids
part1a318a2,line55,SpareParts
part1a31b79,linea3,Marketables
part1a31f3c,line55,SpareParts
part1a3ac3d,linec1,Marketables
part1a3dd61,line4c,Liquids
part1a4f994,line49,Liquids
part1a51820,line4c,Liquids
part1a5979a,line55,SpareParts
part1a68119,linea3,Marketables
part1a6861c,line55,SpareParts
part1a6e39a,lined6,Liquids
part1a6f77f,line55,SpareParts
part1a7135d,line55,SpareParts
part1a785f7,linea3,Marketables
part1a797f9,line55,SpareParts
part1a7aea2,line55,SpareParts
part1a90fb3,line55,SpareParts
part1a9307a,line4b,Machines
part1a9331e,line49,Liquids
part1a9853a,linec1,Marketables
part1a98ec4,linea3,Marketables
part1aaf06f,line55,SpareParts
part1ac000b,linec1,Marketables
part1ac24d1,lined6,Liquids
part1ac4e56,line49,Liquids
part1acf6ab,line55,SpareParts
part1add883,line9b,Machines
part1addf30,line4b,Machines
part1ae1410,line55,SpareParts
part1ae1b84,line55,SpareParts
part1ae2336,line55,SpareParts
part1af2530,linea3,Marketables
part1afa1f,line4c,Liquids
part1afb096,line55,SpareParts
part1afbf1f,line55,SpareParts
part1affbe3,lined6,Liquids
part1b04abf,linec1,Marketables
part1b08f3f,linec1,Marketables
part1b1c101,line4b,Machines
part1b1d2ed,line94,Machines
part1b207c7,line55,SpareParts
part1b2155,line55,SpareParts
part1b22e73,line9b,Machines
part1b27e25,line55,SpareParts
part1b2a143,line55,SpareParts
part1b3fead,line6d,Machines
part1b413fb,linec1,Marketables
part1b41955,linec1,Marketables
part1b420da,line2f,Machines
part1b44be0,line4c,Liquids
part1b4cd6a,line55,SpareParts
part1b4fedd,line49,Liquids
part1b560e7,linec1,Marketables
part1b60b23,linea3,Marketables
part1b6adbd,linea3,Marketables
part1b6cfd8,line55,SpareParts
part1b7298f,linea3,Marketables
part1b7d862,line55,SpareParts
part1b88caa,line4b,Machines
part1b8c92d,line55,SpareParts
part1b9663c,linea3,Marketables
part1b9d8dc,line55,SpareParts
part1ba402e,linec1,Marketables
part1ba6f4d,line55,SpareParts
part1baf01d,line55,SpareParts
part1bb1a11,lined6,Liquids
part1bb937d,linec1,Marketables
part1bb9c4d,linea3,Marketables
part1bbb55c,line9b,Machines
part1bc1588,line4c,Liquids
part1bc82c7,linec1,Marketables
part1bcbe05,lined6,Liquids
part1bcd183,linea3,Marketables
part1bd48,lined6,Liquids
part1bd6582,line49,Liquids
part1bd7778,line55,SpareParts
part1bd8650,line61,Machines
part1bdb0bb,linec1,Marketables
part1bdb60a,lined6,Liquids
part1be62a0,line55,SpareParts
part1bedaee,line4c,Liquids
part1bf79b,line4c,Liquids
part1bf9570,linea3,Marketables
part1c06707,linec1,Marketables
part1c08d23,lineb8,Machines
part1c0dffe,line55,SpareParts
part1c1085d,line9b,Machines
part1c1164b,line55,SpareParts
part1c1a9bb,linea3,Marketables
part1c1f248,linec1,Marketables
part1c26f8d,line4c,Liquids
part1c333c6,linea3,Marketables
part1c4343,linec1,Marketables
part1c43826,line55,SpareParts
part1c465f2,line55,SpareParts
part1c481fc,line4c,Liquids
part1c4ba52,lined6,Liquids
part1c4c970,linec1,Marketables
part1c583a5,line55,SpareParts
part1c602ac,line7a,Machines
part1c67eee,linec1,Marketables
part1c69ec1,linec1,Marketables
part1c700b4,line55,SpareParts
part1c79f59,lined6,Liquids
part1c86274,line49,Liquids
part1c93d53,line55,SpareParts
part1c9594a,linea3,Marketables
part1c9cb3d,linec1,Marketables
part1c9d74,line60,Machines
part1c9ebb3,line55,SpareParts
part1ca2a8,line49,Liquids
part1ca2c94,linec1,Marketables
part1ca51f1,linec1,Marketables
part1ca8c7f,linec1,Marketables
part1caba07,line55,SpareParts
part1cb1d7c,line4c,Liquids
part1cb82b9,lined6,Liquids
part1cbc571,linec1,Marketables
part1cbf026,line49,Liquids
part1cc24df,line4c,Liquids
part1cc591e,line55,SpareParts
part1cc5a71,linea3,Marketables
part1cc81d3,linea3,Marketables
part1cc8fe6,lined6,Liquids
part1ccb639,line49,Liquids
part1cd5a8b,line61,Machines
part1cda7e7,linea3,Marketables
part1d0a1af,line55,SpareParts
part1d0bc97,line39,Machines
part1d118b,line55,SpareParts
part1d168c2,linea3,Marketables
part1d28c5b,linec1,Marketables
part1d2ad05,line4b,Machines
part1d2d8e5,line71,Machines
part1d2de29,linec1,Marketables
part1d3100c,line55,SpareParts
part1d35bc8,lined6,Liquids
part1d3bfad,line49,Liquids
part1d3c56,line6d,Machines
part1d4160e,line49,Liquids
part1d42047,lined6,Liquids
part1d460cc,line4b,Machines
part1d5235d,line4c,Liquids
part1d5a062,line49,Liquids
part1d5eef4,lined6,Liquids
part1d605f0,line49,Liquids
part1d61b85,line49,Liquids
part1d63079,line4c,Liquids
part1d64985,lined6,Liquids
part1d6bc20,line60,Machines
part1d7673b,line55,SpareParts
part1d77328,lined6,Liquids
part1d811e2,line55,SpareParts
part1d819f9,line5f,Machines
part1d8d910,line4c,Liquids
part1d8dafc,line9b,Machines
part1d9c166,linea3,Marketables
part1d9d293,line55,SpareParts
part1da73a8,line55,SpareParts
part1da98e4,linea3,Marketables
part1db2134,line49,Liquids
part1db3153,line4c,Liquids
part1db6722,linea3,Marketables
part1dc300b,linea3,Marketables
part1dc6b29,lined6,Liquids
part1dcffac,linea3,Marketables
part1de003f,linea3,Marketables
part1de34c4,linea3,Marketables
part1de39e5,linec1,Marketables
part1debf6f,line4c,Liquids
part1df191e,line55,SpareParts
part1df6942,line6d,Machines
part1dfcb77,linea3,Marketables
part1e0b96b,lined6,Liquids
part1e140c,linec1,Marketables
part1e19873,linea3,Marketables
part1e211cc,linea3,Marketables
part1e29963,lined6,Liquids
part1e29c8,linea3,Marketables
part1e3458b,line55,SpareParts
part1e363d2,line9b,Machines
part1e380f,lined6,Liquids
part1e419a3,linea3,Marketables
part1e5552f,linea3,Marketables
part1e607f3,line49,Liquids
part1e60d93,line49,Liquids
part1e6698e,lined6,Liquids
part1e6cce2,line55,SpareParts
part1e709d0,line4b,Machines
part1e799e8,line49,Liquids
part1e7c82b,linea3,Marketables
part1e8166,linea3,Marketables
part1e82e79,linec1,Marketables
part1e884a6,line9b,Machines
part1e8f1c4,lined6,Liquids
part1e97a2d,linea3,Marketables
part1e9c958,linea3,Marketables
part1e9cf38,linec1,Marketables
part1ea2ef7,linec1,Marketables
part1ea3ea1,linec1,Marketables
part1eaa159,linec1,Marketables
part1eaa21b,line4b,Machines
part1eab147,linea3,Marketables
part1eaddf6,line49,Liquids
part1eb5f20,line55,SpareParts
part1eb61c,linea3,Marketables
part1ebb123,line49,Liquids
part1ebdeec,lined6,Liquids
part1ebf718,line49,Liquids
part1ec10c2,line49,Liquids
part1ec52a,line49,Liquids
part1ec9f8b,lined6,Liquids
part1ecae61,line55,SpareParts
part1ece22a,lined6,Liquids
part1edd682,line4c,Liquids
part1ee012c,linec1,Marketables
part1ee295f,line49,Liquids
part1ef35e3,line49,Liquids
part1ef43f3,lined6,Liquids
part1ef5e4e,line55,SpareParts
part1ef6009,line4c,Liquids
part1ef64d,line6d,Machines
part1f030b8,lined6,Liquids
part1f12b4,line55,SpareParts
part1f20bef,line9b,Machines
part1f25467,line55,SpareParts
part1f2c98d,line49,Liquids
part1f3f888,linea3,Marketables
part1f46d68,line49,Liquids
part1f4c332,line4c,Liquids
part1f53333,linea3,Marketables
part1f5692b,line4b,Machines
part1f56cad,line49,Liquids
part1f5cea,line9b,Machines
part1f5d526,line55,SpareParts
part1f5dc0a,linea3,Marketables
part1f61d76,line56,Machines
part1f6b1e6,line49,Liquids
part1f7739a,linec1,Marketables
part1f87f9f,linec1,Marketables
part1f906c2,line55,SpareParts
part1f962a0,lined6,Liquids
part1f9b664,line6d,Machines
part1fa21be,linea3,Marketables
part1fa858b,line9b,Machines
part1fa8b56,lined6,Liquids
part1fba9a3,linea3,Marketables
part1fc5b95,linea3,Marketables
part1fc9869,linea3,Marketables
part1fcd12d,linec1,Marketables
part1fd5941,line55,SpareParts
part1fde2e2,line55,SpareParts
part1fe1286,line49,Liquids
part1fe1f0e,line55,SpareParts
part1fedfcf,line55,SpareParts
part1ffb679,line4c,Liquids
part1ffc06,line55,SpareParts
part1ffc9e5,line4b,Machines
part2017257,line49,Liquids
part201e4b8,line9b,Machines
part201f06f,line55,SpareParts
part201f1a6,line49,Liquids
part2025574,lined6,Liquids
part20271ed,linea3,Marketables
part202a289,lined6,Liquids
part20355ed,linea3,Marketables
part20427c1,line55,SpareParts
part2046227,line55,SpareParts
part204a108,linea3,Marketables
part204d2d3,line56,Machines
part20519ef,lineb8,Machines
part20551e0,line55,SpareParts
part205709e,line49,Liquids
part205a344,line39,Machines
part205ec7c,line4b,Machines
part206891a,line4b,Machines
part2081be9,line55,SpareParts
part208b4b0,linec1,Marketables
part208dc5,line94,Machines
part2090ebb,line39,Machines
part209bca7,lined6,Liquids
part209cd19,line56,Machines
part209dfb2,line55,SpareParts
part20a8968,line4c,Liquids
part20a90d5,line4c,Liquids
part20ac60f,line90,Machines
part20ae1a,line2f,Machines
part20b4794,lined6,Liquids
part20b86ba,line49,Liquids
part20bd4ef,line49,Liquids
part20c39da,linea3,Marketables
part20c6037,linea3,Marketables
part20c925f,line61,Machines
part20cd093,line55,SpareParts
part20e331,linec1,Marketables
part20e48f4,lined6,Liquids
part20ed7c5,line49,Liquids
part20edf81,lined6,Liquids
part20ee83b,line55,SpareParts
part20eeac9,line61,Machines
part20f2061,linea3,Marketables
part20f80d1,linea3,Marketables
part20f87,lined6,Liquids
part210757b,line55,SpareParts
part21081f3,line55,SpareParts
part210ebb,linec1,Marketables
part21105cc,lined6,Liquids
part2113516,linea3,Marketables
part2123c99,linea3,Marketables
part2125b56,linec1,Marketables
part2126ceb,linea3,Marketables
part21281f4,line4c,Liquids
part21309ea,line55,SpareParts
part2135e08,linea3,Marketables
part213915d,line49,Liquids
part213a73c,line4c,Liquids
part214cac5,linea3,Marketables
