shipID,plannedShipDate,actualShipDate,partID,quantity
10099,10/14/2013,10/11/2013,part938aeea,1
10100,10/14/2013,10/11/2013,part4a81e93,20
10101,10/14/2013,10/11/2013,part9912ed9,1
10101,10/14/2013,10/11/2013,parta90d593,1
10102,10/14/2013,10/11/2013,partb43883,2
10102,10/14/2013,10/11/2013,parte495c1c,60
10102,10/14/2013,10/11/2013,part7526d5d,15
10102,10/14/2013,10/11/2013,part7f3e9e,10
10102,10/14/2013,10/11/2013,partf0733db,12
10103,10/14/2013,10/11/2013,part1e82e79,9
10104,10/15/2013,10/11/2013,part3a138fe,1
10105,10/16/2013,10/11/2013,part9cd1051,1
10106,10/15/2013,10/11/2013,partb844690,3
10107,10/15/2013,10/11/2013,partc8ed164,1
10108,10/16/2013,10/11/2013,part649e4c2,4
10109,10/15/2013,10/11/2013,part29c806e,1
10110,10/14/2013,10/11/2013,part23254b,2
10110,10/14/2013,10/11/2013,partd0c057f,1
10111,10/16/2013,10/11/2013,part8a9d16c,1
10112,10/14/2013,10/11/2013,parte495c1c,50
10112,10/14/2013,10/11/2013,parte23a893,3
10112,10/14/2013,10/11/2013,part7f3e9e,20
10112,10/14/2013,10/11/2013,parta259918,20
10112,10/14/2013,10/11/2013,part08f25df,2
10113,10/16/2013,10/11/2013,part75e83e5,20
10113,10/16/2013,10/11/2013,part7e19e74,10
10113,10/16/2013,10/11/2013,part3574bd7,10
10114,10/18/2013,10/11/2013,partdb2881,1
10115,10/17/2013,10/11/2013,partf16b3a5,9
10116,10/18/2013,10/11/2013,partce8ae8e,1
10117,10/16/2013,10/11/2013,part7872584,3
10118,10/16/2013,10/11/2013,part1fedfcf,2
10118,10/16/2013,10/11/2013,part22742c3,2
10118,10/16/2013,10/11/2013,part3c6a466,2
10119,10/16/2013,10/11/2013,partb1db726,1
10120,10/18/2013,10/11/2013,partc4f050e,2
10121,10/16/2013,10/11/2013,part0506e9,30
10122,10/16/2013,10/11/2013,part1fc9869,1
10122,10/16/2013,10/11/2013,part1fedfcf,3
10122,10/16/2013,10/11/2013,part2161c74,1
10122,10/16/2013,10/11/2013,part15541ff,1
10122,10/16/2013,10/11/2013,part9146d41,1
10122,10/16/2013,10/11/2013,part0c43e79,1
10122,10/16/2013,10/11/2013,part4b61f3c,1
10122,10/16/2013,10/11/2013,partd6aa798,1
10122,10/16/2013,10/11/2013,part5aef88,1
10122,10/16/2013,10/11/2013,part51fe4ba,1
10123,10/17/2013,10/11/2013,part95833a7,1
10124,10/18/2013,10/11/2013,part787b084,2
10125,10/17/2013,10/11/2013,part8d69acd,1
10125,10/17/2013,10/11/2013,part8981ccd,1
10125,10/17/2013,10/11/2013,part54d1a21,1
10125,10/17/2013,10/11/2013,partb6208b5,1
10125,10/17/2013,10/11/2013,part1bb937d,1
10125,10/17/2013,10/11/2013,partb5dfc71,1
10125,10/17/2013,10/11/2013,part9bfc335,2
10125,10/17/2013,10/11/2013,partb0c74c4,2
10125,10/17/2013,10/11/2013,partfb2ee1e,4
10125,10/17/2013,10/11/2013,part8100a77,1
10125,10/17/2013,10/11/2013,parte3f9e7c,2
10125,10/17/2013,10/11/2013,part4cbb649,1
10125,10/17/2013,10/11/2013,partfc1ad69,1
10125,10/17/2013,10/11/2013,part576a56b,1
10125,10/17/2013,10/11/2013,part915e25f,1
10125,10/17/2013,10/11/2013,part4925a,1
10125,10/17/2013,10/11/2013,part843e550,1
10125,10/17/2013,10/11/2013,part879d4ed,1
10125,10/17/2013,10/11/2013,part73c9a14,1
10125,10/17/2013,10/11/2013,part451bb96,1
10125,10/17/2013,10/11/2013,part371b72e,1
10125,10/17/2013,10/11/2013,part03ec4c9,1
10125,10/17/2013,10/11/2013,partcea49fd,1
10126,10/16/2013,10/11/2013,part6afe28,1
10127,10/17/2013,10/11/2013,part9d69467,1
10128,10/17/2013,10/11/2013,part148c98b,1
10128,10/17/2013,10/11/2013,parteec357c,1
10129,10/17/2013,10/11/2013,partfd86cfc,2
10130,10/18/2013,10/11/2013,part3b361fd,2
10130,10/18/2013,10/11/2013,partd6cf596,2
10130,10/18/2013,10/11/2013,partc5dc99,2
10131,10/18/2013,10/11/2013,partdbcb52,1
10132,10/18/2013,10/11/2013,part2239dff,1
10133,10/16/2013,10/11/2013,part5f2984e,4
10134,10/17/2013,10/11/2013,part7ba1b78,2
10135,10/18/2013,10/11/2013,part92c8360,10
10135,10/18/2013,10/11/2013,partdf3c564,8
10136,10/16/2013,10/11/2013,part1953694,1
10137,10/18/2013,10/11/2013,part384a707,15
10138,10/18/2013,10/11/2013,part9d33caa,1
10139,10/17/2013,10/11/2013,partc1c3c48,1
10139,10/17/2013,10/11/2013,part1fedfcf,1
10139,10/17/2013,10/11/2013,part91eb411,1
10139,10/17/2013,10/11/2013,part030eb98,1
10139,10/17/2013,10/11/2013,part9271719,1
10139,10/17/2013,10/11/2013,part96c28d0,1
10139,10/17/2013,10/11/2013,part28d5b7f,1
10140,10/18/2013,10/11/2013,part9d33caa,3
10141,10/16/2013,10/11/2013,part99d7dcf,1
10141,10/16/2013,10/11/2013,part1fedfcf,1
10141,10/16/2013,10/11/2013,part70e81bf,1
10141,10/16/2013,10/11/2013,part07d005,1
10141,10/16/2013,10/11/2013,part06345a6,1
10141,10/16/2013,10/11/2013,parta163c,1
10141,10/16/2013,10/11/2013,part2c1f655,1
10141,10/16/2013,10/11/2013,partd56ca98,1
10141,10/16/2013,10/11/2013,parte612add,1
10141,10/16/2013,10/11/2013,part99ddd29,1
10142,10/17/2013,10/11/2013,partce081ea,1
10143,10/16/2013,10/11/2013,part8a9d16c,3
10144,10/16/2013,10/11/2013,partcbd9458,4
10145,10/17/2013,10/11/2013,part0506e9,2
10146,10/16/2013,10/11/2013,partba76e17,1
10147,10/14/2013,10/11/2013,part45d7274,1
10148,10/14/2013,10/11/2013,partdcdd897,1
10148,10/14/2013,10/11/2013,part9a11d93,1
10148,10/14/2013,10/11/2013,part31ee60a,1
10148,10/14/2013,10/11/2013,part062324f,1
10148,10/14/2013,10/11/2013,part2ec48e,1
10148,10/14/2013,10/11/2013,part656d906,1
10148,10/14/2013,10/11/2013,parta896285,1
10148,10/14/2013,10/11/2013,part589800b,1
10149,10/14/2013,10/11/2013,partbd66463,1
10149,10/14/2013,10/11/2013,partf834c30,1
10149,10/14/2013,10/11/2013,part50919de,1
10149,10/14/2013,10/11/2013,part165dcda,3
10149,10/14/2013,10/11/2013,part84fb301,1
10150,10/14/2013,10/11/2013,part6ee349a,1
10150,10/14/2013,10/11/2013,part98ffee3,1
10150,10/14/2013,10/11/2013,part8c50585,1
10150,10/14/2013,10/11/2013,partaa1aadf,2
10150,10/14/2013,10/11/2013,partacb5e50,2
10150,10/14/2013,10/11/2013,parte0adceb,1
10150,10/14/2013,10/11/2013,part1f2c98d,1
10150,10/14/2013,10/11/2013,part66c347a,3
10150,10/14/2013,10/11/2013,part101f063,1
10150,10/14/2013,10/11/2013,partfbaf22c,2
10150,10/14/2013,10/11/2013,part8d73635,4
10151,10/14/2013,10/11/2013,parteec357c,1
10151,10/14/2013,10/11/2013,part509c0fc,2
10151,10/14/2013,10/11/2013,part4f90759,1
10152,10/14/2013,10/11/2013,part7fbf294,1
10152,10/14/2013,10/11/2013,partaf8fb76,1
10152,10/14/2013,10/11/2013,part7547885,1
10153,10/14/2013,10/11/2013,parta065939,9
10153,10/14/2013,10/11/2013,part1bb937d,1
10153,10/14/2013,10/11/2013,part0c5bf9a,1
10153,10/14/2013,10/11/2013,part8f18006,2
10153,10/14/2013,10/11/2013,part74dc9f,2
10153,10/14/2013,10/11/2013,parte8c3a1e,3
10153,10/14/2013,10/11/2013,part135f5cf,2
10153,10/14/2013,10/11/2013,part19aab29,1
10153,10/14/2013,10/11/2013,part49785d2,1
10153,10/14/2013,10/11/2013,partdc4d283,1
10153,10/14/2013,10/11/2013,partfcea478,1
10154,10/14/2013,10/11/2013,partee68502,10
10154,10/14/2013,10/11/2013,partd2cf5b9,1
10154,10/14/2013,10/11/2013,part476f679,1
10154,10/14/2013,10/11/2013,part3eb5052,2
10154,10/14/2013,10/11/2013,part0d2b0ab,1
10154,10/14/2013,10/11/2013,part8d73635,2
10154,10/14/2013,10/11/2013,part6a1c36d,1
10155,10/14/2013,10/11/2013,partba1a321,1
10156,10/14/2013,10/11/2013,part1e82e79,1
10157,10/14/2013,10/11/2013,part52535f3,1
10157,10/14/2013,10/11/2013,part31566fa,1
10158,10/14/2013,10/11/2013,part83f5564,2
10159,10/14/2013,10/11/2013,part35132e4,1
10159,10/14/2013,10/11/2013,parteac9b67,1
10160,10/14/2013,10/11/2013,part477592e,5
10161,10/14/2013,10/11/2013,part7fbf294,2
10162,10/14/2013,10/11/2013,part0845676,2
10162,10/14/2013,10/11/2013,part950e2c9,5
10162,10/14/2013,10/11/2013,part059b373,5
10163,10/14/2013,10/11/2013,part5425ac1,2
10163,10/14/2013,10/11/2013,part712462a,1
10163,10/14/2013,10/11/2013,part031ff50,1
10163,10/14/2013,10/11/2013,parte43c237,1
10164,10/14/2013,10/11/2013,part9d537ba,1
10164,10/14/2013,10/11/2013,part9cf1da,1
10165,10/14/2013,10/11/2013,part729b5e7,6
10165,10/14/2013,10/11/2013,part00f9ba5,12
10165,10/14/2013,10/11/2013,part5d738a8,15
10166,10/14/2013,10/11/2013,part522d90,2
10167,10/14/2013,10/11/2013,part3abbe75,1
10167,10/14/2013,10/11/2013,part950e2c9,1
10167,10/14/2013,10/11/2013,part059b373,1
10167,10/14/2013,10/11/2013,parte7e9f5d,1
10167,10/14/2013,10/11/2013,part8d7685f,1
10167,10/14/2013,10/11/2013,part0275794,2
10168,10/14/2013,10/11/2013,part8a7dbf6,1
10169,10/14/2013,10/11/2013,part84a17be,1
10169,10/14/2013,10/11/2013,part9f2661a,1
10169,10/14/2013,10/11/2013,part56ecf36,1
10169,10/14/2013,10/11/2013,part50d9da7,1
10169,10/14/2013,10/11/2013,parteac9b67,1
10170,10/14/2013,10/11/2013,part5ffdf88,2
10171,10/14/2013,10/11/2013,part6cdbccf,2
10171,10/14/2013,10/11/2013,partfcea478,2
10172,10/14/2013,10/11/2013,partb8f64bd,2
10172,10/14/2013,10/11/2013,partef5568c,1
10173,10/14/2013,10/11/2013,parte4a6ab4,1
10174,10/14/2013,10/11/2013,part5b85996,2
10174,10/14/2013,10/11/2013,part6165bb5,2
10174,10/14/2013,10/11/2013,part29f5c57,1
10175,10/14/2013,10/11/2013,part0e95cba,1
10176,10/14/2013,10/11/2013,part3ec7f2b,1
10176,10/14/2013,10/11/2013,part65e8253,1
10176,10/14/2013,10/11/2013,part4618cbc,1
10176,10/14/2013,10/11/2013,part6c6d00a,1
10177,10/14/2013,10/11/2013,partfa206d4,1
10177,10/14/2013,10/11/2013,part412dadd,1
10178,10/14/2013,10/11/2013,part4494eb8,1
10179,10/14/2013,10/11/2013,part4f4e28a,2
10180,10/14/2013,10/11/2013,part909d8d5,1
10181,10/14/2013,10/11/2013,partd20d127,1
10182,10/14/2013,10/11/2013,parta736828,1
10183,10/14/2013,10/11/2013,part436398e,4
10184,10/14/2013,10/11/2013,partb94dd70,2
10185,10/14/2013,10/11/2013,part3277289,1
10185,10/14/2013,10/11/2013,parte738b63,1
10185,10/14/2013,10/11/2013,partfd08e31,1
10186,10/14/2013,10/11/2013,part9cc21e7,1
10186,10/14/2013,10/11/2013,part6ce00b9,1
10187,10/14/2013,10/11/2013,part059b373,5
10188,10/14/2013,10/11/2013,part65e5213,1
10189,10/14/2013,10/11/2013,part41f63f5,1
10189,10/14/2013,10/11/2013,partb960ded,1
10190,10/14/2013,10/11/2013,part3e7471e,2
10190,10/14/2013,10/11/2013,part35fe6fd,1
10190,10/14/2013,10/11/2013,part52f6b0b,1
10190,10/14/2013,10/11/2013,parte0238c8,1
10191,11/5/2013,10/14/2013,part7da032d,1
10191,11/5/2013,10/14/2013,part3dc4c75,2
10191,11/5/2013,10/14/2013,part8898bc2,1
10191,11/5/2013,10/14/2013,parte2cbcc9,3
10192,10/9/2013,10/14/2013,part0164a70,2
10192,10/9/2013,10/14/2013,part9259836,1
10192,10/9/2013,10/14/2013,part4526c73,1
10192,10/9/2013,10/14/2013,partbb47e81,2
10192,10/9/2013,10/14/2013,part008482f,1
10192,10/9/2013,10/14/2013,part05a3f10,3
10192,10/9/2013,10/14/2013,partdda1262,4
10192,10/9/2013,10/14/2013,parta1d30d9,5
10193,10/14/2013,10/14/2013,part71b107e,1
10193,10/14/2013,10/14/2013,part8acdaf4,1
10193,10/14/2013,10/14/2013,part3abf99d,1
10193,10/14/2013,10/14/2013,part6ee349a,1
10193,10/14/2013,10/14/2013,part7259bf2,1
10193,10/14/2013,10/14/2013,partfe2de18,6
10193,10/14/2013,10/14/2013,part82548d0,1
10193,10/14/2013,10/14/2013,partb60c5be,1
10193,10/14/2013,10/14/2013,partf194391,1
10193,10/14/2013,10/14/2013,partb8509b1,1
10193,10/14/2013,10/14/2013,parte04a6ce,1
10193,10/14/2013,10/14/2013,partfcb753c,1
10193,10/14/2013,10/14/2013,part0e8d20e,1
10193,10/14/2013,10/14/2013,part2302c27,2
10193,10/14/2013,10/14/2013,partd578ab3,2
10193,10/14/2013,10/14/2013,part15541ff,2
10193,10/14/2013,10/14/2013,part6527169,1
10193,10/14/2013,10/14/2013,part9146d41,2
10193,10/14/2013,10/14/2013,part57669fb,1
10193,10/14/2013,10/14/2013,part21bade2,1
10193,10/14/2013,10/14/2013,partba76e17,1
10193,10/14/2013,10/14/2013,partef9a92a,1
10193,10/14/2013,10/14/2013,parta2cc65f,1
10193,10/14/2013,10/14/2013,part481932d,1
10193,10/14/2013,10/14/2013,partcbde9e0,1
10193,10/14/2013,10/14/2013,part472d67c,1
10193,10/14/2013,10/14/2013,part7547885,2
10193,10/14/2013,10/14/2013,parta442b41,1
10193,10/14/2013,10/14/2013,partf557daa,1
10194,10/16/2013,10/14/2013,part0a5a62,1
10194,10/16/2013,10/14/2013,part23f9e89,1
10194,10/16/2013,10/14/2013,part06c486c,1
10194,10/16/2013,10/14/2013,partc3976f3,1
10194,10/16/2013,10/14/2013,part2fc2f73,1
10194,10/16/2013,10/14/2013,partafdd19f,1
10194,10/16/2013,10/14/2013,part7547885,1
10195,10/15/2013,10/14/2013,part1f53333,1
10196,10/16/2013,10/14/2013,part0dba90d,2
10196,10/16/2013,10/14/2013,part54d1a21,1
10196,10/16/2013,10/14/2013,part7b93344,1
10196,10/16/2013,10/14/2013,part71da2df,2
10196,10/16/2013,10/14/2013,partc653823,1
10196,10/16/2013,10/14/2013,partb6208b5,1
10196,10/16/2013,10/14/2013,part751af77,1
10196,10/16/2013,10/14/2013,part028db70,1
10196,10/16/2013,10/14/2013,part6df019c,1
10196,10/16/2013,10/14/2013,part309eba5,1
10196,10/16/2013,10/14/2013,part4bfb68d,1
10196,10/16/2013,10/14/2013,part1645484,1
10196,10/16/2013,10/14/2013,partda5110b,1
10196,10/16/2013,10/14/2013,part1fedfcf,9
10196,10/16/2013,10/14/2013,partda19978,1
10196,10/16/2013,10/14/2013,part0987f63,3
10196,10/16/2013,10/14/2013,partf194391,3
10196,10/16/2013,10/14/2013,part288edc6,1
10196,10/16/2013,10/14/2013,part3f1402f,2
10196,10/16/2013,10/14/2013,part06a13e0,1
10196,10/16/2013,10/14/2013,partb8509b1,1
10196,10/16/2013,10/14/2013,partb50e0af,2
10196,10/16/2013,10/14/2013,part096f2a1,1
10196,10/16/2013,10/14/2013,partb399873,1
10196,10/16/2013,10/14/2013,part171a01d,1
10196,10/16/2013,10/14/2013,part0c1c740,1
10196,10/16/2013,10/14/2013,part48b3217,2
10196,10/16/2013,10/14/2013,part15541ff,1
10196,10/16/2013,10/14/2013,part6527169,1
10196,10/16/2013,10/14/2013,part9146d41,1
10196,10/16/2013,10/14/2013,parte495ac3,1
10196,10/16/2013,10/14/2013,part80ed8a3,1
10196,10/16/2013,10/14/2013,part0dcfff8,1
10196,10/16/2013,10/14/2013,part1cd5a8b,1
10196,10/16/2013,10/14/2013,part41a226,1
10196,10/16/2013,10/14/2013,part5f63c90,1
10196,10/16/2013,10/14/2013,part4db7ce3,2
10196,10/16/2013,10/14/2013,partad51dcf,1
10196,10/16/2013,10/14/2013,part66ed30d,1
10196,10/16/2013,10/14/2013,partf6782b7,1
10196,10/16/2013,10/14/2013,part501ef0a,1
10196,10/16/2013,10/14/2013,parted7ea94,1
10196,10/16/2013,10/14/2013,part4796ed0,1
10196,10/16/2013,10/14/2013,part434d2bc,1
10196,10/16/2013,10/14/2013,part4c5caee,1
10196,10/16/2013,10/14/2013,part371b72e,1
10196,10/16/2013,10/14/2013,part9e89fff,1
10196,10/16/2013,10/14/2013,part8ee9d0b,1
10196,10/16/2013,10/14/2013,part3a21dcc,1
10196,10/16/2013,10/14/2013,part98d0588,1
10196,10/16/2013,10/14/2013,part2ebefb,1
10196,10/16/2013,10/14/2013,part0945ee9,1
10196,10/16/2013,10/14/2013,part03ec4c9,1
10196,10/16/2013,10/14/2013,parted2665a,1
10196,10/16/2013,10/14/2013,part0d00ec6,1
10196,10/16/2013,10/14/2013,part9b3abf3,2
10197,10/11/2013,10/14/2013,partc1eef5d,1
10197,10/11/2013,10/14/2013,part1bdb0bb,4
10197,10/11/2013,10/14/2013,partfd92518,4
10197,10/11/2013,10/14/2013,part8bcb4b6,1
10197,10/11/2013,10/14/2013,part1fedfcf,4
10197,10/11/2013,10/14/2013,partc1d501f,1
10197,10/11/2013,10/14/2013,partc7b92f0,1
10197,10/11/2013,10/14/2013,part37e22cb,1
10197,10/11/2013,10/14/2013,partbe06a14,1
10197,10/11/2013,10/14/2013,partd9761a0,1
10197,10/11/2013,10/14/2013,part6620d99,1
10197,10/11/2013,10/14/2013,part82d77f4,1
10197,10/11/2013,10/14/2013,partd8a497a,1
10197,10/11/2013,10/14/2013,part909d8d5,1
10197,10/11/2013,10/14/2013,part1d28c5b,4
10197,10/11/2013,10/14/2013,part034f65c,1
10197,10/11/2013,10/14/2013,part6ff34b7,1
10197,10/11/2013,10/14/2013,partd9ed765,1
10198,10/18/2013,10/14/2013,partb5dfc71,2
10198,10/18/2013,10/14/2013,partdf5b799,1
10198,10/18/2013,10/14/2013,part062324f,1
10198,10/18/2013,10/14/2013,part1fedfcf,4
10198,10/18/2013,10/14/2013,parte3f9e7c,6
10198,10/18/2013,10/14/2013,parte0eff17,1
10198,10/18/2013,10/14/2013,part720e64e,1
10198,10/18/2013,10/14/2013,partfe6e58a,1
10198,10/18/2013,10/14/2013,partdc22f09,1
10198,10/18/2013,10/14/2013,partfc1ad69,1
10198,10/18/2013,10/14/2013,part096f2a1,1
10198,10/18/2013,10/14/2013,parta44b1aa,1
10198,10/18/2013,10/14/2013,partcc629d6,1
10198,10/18/2013,10/14/2013,part909d8d5,1
10198,10/18/2013,10/14/2013,part451bb96,1
10198,10/18/2013,10/14/2013,part5b9a10b,1
10198,10/18/2013,10/14/2013,part371b72e,2
10198,10/18/2013,10/14/2013,part03ec4c9,2
10198,10/18/2013,10/14/2013,parted2665a,2
10199,10/18/2013,10/14/2013,partb5dfc71,2
10199,10/18/2013,10/14/2013,partdf5b799,1
10199,10/18/2013,10/14/2013,part062324f,1
10199,10/18/2013,10/14/2013,part1fedfcf,4
10199,10/18/2013,10/14/2013,parte3f9e7c,6
10199,10/18/2013,10/14/2013,parte0eff17,1
10199,10/18/2013,10/14/2013,part720e64e,1
10199,10/18/2013,10/14/2013,partfe6e58a,1
10199,10/18/2013,10/14/2013,partdc22f09,1
10199,10/18/2013,10/14/2013,partfc1ad69,1
10199,10/18/2013,10/14/2013,part096f2a1,1
10199,10/18/2013,10/14/2013,parta44b1aa,1
10199,10/18/2013,10/14/2013,partcc629d6,1
10199,10/18/2013,10/14/2013,part909d8d5,1
10199,10/18/2013,10/14/2013,part451bb96,1
10199,10/18/2013,10/14/2013,part5b9a10b,1
10199,10/18/2013,10/14/2013,part371b72e,2
10199,10/18/2013,10/14/2013,part03ec4c9,2
10199,10/18/2013,10/14/2013,parted2665a,2
10200,10/17/2013,10/14/2013,part9ce777a,1
10201,10/16/2013,10/14/2013,part7b93344,1
10201,10/16/2013,10/14/2013,part0987f63,1
10201,10/16/2013,10/14/2013,part1cd5a8b,1
10202,10/17/2013,10/14/2013,part8d69acd,1
10202,10/17/2013,10/14/2013,part8981ccd,1
10202,10/17/2013,10/14/2013,part54d1a21,1
10202,10/17/2013,10/14/2013,partb6208b5,1
10202,10/17/2013,10/14/2013,part1bb937d,1
10202,10/17/2013,10/14/2013,partb5dfc71,1
10202,10/17/2013,10/14/2013,part9bfc335,2
10202,10/17/2013,10/14/2013,partb0c74c4,2
10202,10/17/2013,10/14/2013,partfb2ee1e,4
10202,10/17/2013,10/14/2013,part8100a77,1
10202,10/17/2013,10/14/2013,parte3f9e7c,2
10202,10/17/2013,10/14/2013,part4cbb649,1
10202,10/17/2013,10/14/2013,partfc1ad69,1
10202,10/17/2013,10/14/2013,part576a56b,1
10202,10/17/2013,10/14/2013,part915e25f,1
10202,10/17/2013,10/14/2013,part4925a,1
10202,10/17/2013,10/14/2013,part843e550,1
10202,10/17/2013,10/14/2013,part879d4ed,1
10202,10/17/2013,10/14/2013,part73c9a14,1
10202,10/17/2013,10/14/2013,part451bb96,1
10202,10/17/2013,10/14/2013,part371b72e,1
10202,10/17/2013,10/14/2013,part03ec4c9,1
10202,10/17/2013,10/14/2013,partcea49fd,1
10203,10/17/2013,10/14/2013,part54d1a21,3
10203,10/17/2013,10/14/2013,partc653823,3
10203,10/17/2013,10/14/2013,partb6208b5,3
10203,10/17/2013,10/14/2013,partb5dfc71,3
10203,10/17/2013,10/14/2013,part062324f,3
10203,10/17/2013,10/14/2013,part1fedfcf,15
10203,10/17/2013,10/14/2013,parte3f9e7c,12
10203,10/17/2013,10/14/2013,parte0eff17,3
10203,10/17/2013,10/14/2013,part720e64e,3
10203,10/17/2013,10/14/2013,partf41e87b,3
10203,10/17/2013,10/14/2013,part4925a,3
10203,10/17/2013,10/14/2013,part843e550,3
10203,10/17/2013,10/14/2013,part171a01d,3
10203,10/17/2013,10/14/2013,partba981de,3
10203,10/17/2013,10/14/2013,part451bb96,3
10203,10/17/2013,10/14/2013,part371b72e,3
10203,10/17/2013,10/14/2013,part03ec4c9,3
10203,10/17/2013,10/14/2013,partcea49fd,3
10204,10/17/2013,10/14/2013,part1fedfcf,1
10204,10/17/2013,10/14/2013,part9d33caa,1
10204,10/17/2013,10/14/2013,part081f8f4,1
10204,10/17/2013,10/14/2013,part909d8d5,1
10205,10/17/2013,10/14/2013,part677d8ea,1
10205,10/17/2013,10/14/2013,partcc8f50e,2
10205,10/17/2013,10/14/2013,partbd66463,1
10205,10/17/2013,10/14/2013,part50919de,1
10205,10/17/2013,10/14/2013,part165dcda,1
10205,10/17/2013,10/14/2013,part1fedfcf,4
10205,10/17/2013,10/14/2013,partee9a9eb,1
10205,10/17/2013,10/14/2013,part936c258,1
10205,10/17/2013,10/14/2013,part3bce7f0,1
10205,10/17/2013,10/14/2013,parte197fec,1
10205,10/17/2013,10/14/2013,partb50e0af,1
10205,10/17/2013,10/14/2013,part0c1c740,1
10205,10/17/2013,10/14/2013,part48b3217,1
10205,10/17/2013,10/14/2013,part15541ff,1
10205,10/17/2013,10/14/2013,part9146d41,1
10205,10/17/2013,10/14/2013,part679f0ac,1
10205,10/17/2013,10/14/2013,part8395ef5,1
10205,10/17/2013,10/14/2013,partbdabca1,1
10205,10/17/2013,10/14/2013,partb32859d,1
10205,10/17/2013,10/14/2013,partb4a11e9,1
10205,10/17/2013,10/14/2013,part95e7224,1
10205,10/17/2013,10/14/2013,part43be69a,1
10205,10/17/2013,10/14/2013,part33cd60c,1
10205,10/17/2013,10/14/2013,parta728d91,1
10205,10/17/2013,10/14/2013,part1b41955,1
10205,10/17/2013,10/14/2013,part557edf3,1
10205,10/17/2013,10/14/2013,part0888ae1,1
10205,10/17/2013,10/14/2013,part160907c,1
10205,10/17/2013,10/14/2013,part2764c94,1
10205,10/17/2013,10/14/2013,part985b4f1,1
10205,10/17/2013,10/14/2013,part09e85b0,1
10205,10/17/2013,10/14/2013,part799b526,2
10205,10/17/2013,10/14/2013,part06dbc6e,1
10205,10/17/2013,10/14/2013,parta91be94,1
10205,10/17/2013,10/14/2013,part85e66aa,1
10205,10/17/2013,10/14/2013,part7402cfa,1
10205,10/17/2013,10/14/2013,partac113ef,1
10206,10/17/2013,10/14/2013,part8981ccd,11
10206,10/17/2013,10/14/2013,part54d1a21,1
10206,10/17/2013,10/14/2013,partb6208b5,1
10206,10/17/2013,10/14/2013,partb82b21,1
10206,10/17/2013,10/14/2013,part3dcbe82,1
10206,10/17/2013,10/14/2013,partdd2dfae,1
10206,10/17/2013,10/14/2013,parta6af2a9,1
10206,10/17/2013,10/14/2013,part56134e3,1
10206,10/17/2013,10/14/2013,part1bb937d,1
10206,10/17/2013,10/14/2013,partb5dfc71,1
10206,10/17/2013,10/14/2013,partfb2ee1e,4
10206,10/17/2013,10/14/2013,part4bdab08,1
10206,10/17/2013,10/14/2013,part5425ac1,1
10206,10/17/2013,10/14/2013,part8100a77,1
10206,10/17/2013,10/14/2013,partb2264d3,1
10206,10/17/2013,10/14/2013,part3c26ab7,1
10206,10/17/2013,10/14/2013,part49bab02,1
10206,10/17/2013,10/14/2013,parte3f9e7c,4
10206,10/17/2013,10/14/2013,partb2dcdf8,1
10206,10/17/2013,10/14/2013,part3cbbac0,2
10206,10/17/2013,10/14/2013,part576a56b,1
10206,10/17/2013,10/14/2013,part915e25f,1
10206,10/17/2013,10/14/2013,part4925a,1
10206,10/17/2013,10/14/2013,part843e550,1
10206,10/17/2013,10/14/2013,part14b91a0,1
10206,10/17/2013,10/14/2013,part451bb96,1
10206,10/17/2013,10/14/2013,part371b72e,1
10206,10/17/2013,10/14/2013,part03ec4c9,1
10206,10/17/2013,10/14/2013,partcea49fd,1
10207,10/14/2013,10/14/2013,part0e9dcf0,3
10207,10/14/2013,10/14/2013,part283dfaa,2
10207,10/14/2013,10/14/2013,partcfdcff7,1
10207,10/14/2013,10/14/2013,part5f49e4d,1
10207,10/14/2013,10/14/2013,part0c5bf9a,4
10207,10/14/2013,10/14/2013,part5107513,10
10207,10/14/2013,10/14/2013,part05257e,1
10207,10/14/2013,10/14/2013,part07bee5e,5
10207,10/14/2013,10/14/2013,part08d5f32,1
10207,10/14/2013,10/14/2013,parte310d1,1
10207,10/14/2013,10/14/2013,part2e3c85b,12
10207,10/14/2013,10/14/2013,part8fb9837,1
10207,10/14/2013,10/14/2013,part8100a77,1
10207,10/14/2013,10/14/2013,part74dc9f,5
10207,10/14/2013,10/14/2013,part198d6c2,2
10207,10/14/2013,10/14/2013,part1d3bfad,1
10207,10/14/2013,10/14/2013,partfd372fb,1
10207,10/14/2013,10/14/2013,part1d8d910,4
10207,10/14/2013,10/14/2013,partc1987d8,1
10207,10/14/2013,10/14/2013,part07671a5,1
10207,10/14/2013,10/14/2013,parteea7762,2
10207,10/14/2013,10/14/2013,part576a56b,1
10207,10/14/2013,10/14/2013,part03caed,1
10207,10/14/2013,10/14/2013,partbaeb787,1
10208,10/16/2013,10/14/2013,part7da032d,1
